clade_name	ncbi_tax_id	33e1965a-100e-45f1-a29e-3f480c5af8e1	769f6548-3e2e-4cd6-9445-0fca5ee50479	e54f24cc-249a-4882-9202-f640af2c1e8e	c152dda1-5d4b-4a66-af63-43d0ad04f8d8	713b64b4-e75c-4c67-87df-56b8785f5db2	ab04a4ee-8165-49fa-bd07-9e1fff4241c6	2a6d1bae-3329-4c0f-852e-5d0fa232989c	23f1dd24-2bfa-449a-a624-ac6dedd9edca	42567d6b-981d-41c5-b82d-8e8dcc44baba	bc22379e-4c05-4700-9a40-fa6fed718ea6	57a869a9-bb46-4eb3-94bb-1072f929ed25	382a8fcb-ece9-4e23-9a20-9bd70a86d039	6e7ed18a-bb8d-494d-849d-fcf7a44328d9	ea477b50-27bd-4422-805c-10ad734486b5	f3c0edf9-19ba-4133-ac16-c236271b925e	0d168a1f-5792-4053-8c64-afd3367ff5b9	7a9cfbf4-b223-46b7-bd21-738cf97cc347	ffe30850-6b0d-4ffb-bc3c-9174d2333b7b	cfc11d93-6cfb-4296-93c7-335f7d39c8e4	fab4f94a-5744-464e-bc33-0adbe552808c	9e215176-7229-492a-97ad-00e6d470ef51	d431b88f-fa9f-419a-b775-18a6df61cb56	2fa6cf49-488d-4356-912d-58d510a38188	ca6534b2-55a2-4e08-95ca-9200c779620b	97ab02ba-7a20-4139-9720-b8826629e628	33e2b1e7-5622-479b-a56f-58f1d6142ba3	f74303df-be26-4694-b8e7-d4621f1f5c42	22a67c4d-0805-4ad4-a37a-f2ad2213d5a7	6844936c-b191-45d8-8efd-8cf47679383e	eb39cf33-2927-4d47-8642-a0b1f852c82c	79d89ceb-3130-4a4b-9165-99e2f8c8fa56	d7996463-fcfd-4b5c-91c4-721b5be4ff41	b52b147b-2a44-4492-a263-0765f20839f8	ef2bbe5f-bdeb-4eb7-a9d1-9ffeab654484	d306649b-631b-4e5b-a6fe-6bb3c1c2ab7a	fc4dc8e2-46a9-4427-8fea-15c0b27a59e9	cc38565e-3328-43a0-a807-c8d187ee3d88	8280c1b0-b5ab-46f9-bcd3-5a1482cd8744	37503059-872f-42df-8297-5fe3ab9b8331	b5b948f4-e9b2-4eff-a169-becdb75377ba	5d8e5e74-79a3-4a66-89a2-1de17dc934eb	04ec4b07-8326-48ce-9318-1a319585e47f	b97a6050-11ec-4524-8d2c-1405e88955e4	089e9d2c-3c0c-42a0-9606-aa171ced0a95	017cd3b6-c173-4222-848a-d540c23b5f69	47d0dfb4-dcad-4c1a-a6af-226a2911b5a2	5a64ab7c-0a0f-43fd-9d55-c4c34bc43b80	0bb8a185-98d3-4d99-85b8-2ff900029244	edc9cfd8-ff2a-4ab7-9a2d-447b713d170a	b9c5f213-a888-4f4a-b038-71ff31fd285c
UNCLASSIFIED	-1	18.27125	17.6508	15.73515	16.80571	16.56371	17.52117	21.02029	21.78233	22.66152	17.04186	19.16742	16.12852	17.09999	20.48749	15.73004	14.70269	16.27278	13.54563	15.57334	26.12897	20.31228	18.90967	20.15854	20.45084	19.74129	18.96292	20.2488	22.23064	19.09648	21.11492	18.01463	21.14384	16.31078	12.86746	21.70256	22.90452	20.87691	14.46881	22.52402	22.10394	34.5673	26.21722	32.33254	22.83419	20.39453	23.17867	26.2309	23.08379	32.17249	19.36881
k__Bacteria	2	81.72874972582227	82.34920069893761	84.26484772834415	83.19428876023662	83.43628514268546	82.47883338543556	78.97971053243892	78.21767484229845	77.33847673043938	82.95814252136277	80.83257732472595	83.87148471566856	82.90001423190094	79.51251395258511	84.26996089167883	85.29730956942232	83.72721766489002	86.45437070012026	84.42665628514855	73.87102764582522	79.68772361176542	81.09032945869606	79.84145963289386	79.54915706916071	80.25871426062061	81.03708232306268	79.75119974685518	77.76936346131154	80.90351937322417	78.88507597580096	81.98537416538902	78.85615708515388	83.68921570483583	87.13253520053438	78.29743695528578	77.09547574907741	79.1230878232106	85.53119443224163	77.47597818049485	77.89606357902511	65.43269994451808	73.78278294016766	67.66745911203331	77.16580888025666	79.60546666889715	76.82133246247122	73.76910347320184	76.91621347205385	67.82750763487022	80.63118939751061
k__Bacteria|p__Firmicutes	2|1239	42.57675562716656	35.178952684660835	24.694875363872633	33.33070194660604	32.3175181660011	32.070714914609205	43.685060040426286	56.56087453670764	56.119319949948235	28.88378535609045	39.48892883574732	30.128717322689095	26.196810707350433	34.82404007705394	22.59069504702507	23.622927820363333	37.86167389155096	24.07003800060672	19.215084837218384	57.988956153747445	29.696785675916757	28.372541302677195	38.632024784804315	42.638674340614124	38.67843206803538	34.19150612949236	48.13220968273961	58.71044888865696	40.67744814425563	40.81621903542028	26.94169751819606	46.49564836310665	26.44672948194402	25.939538707523003	47.70863275124168	43.578140571690255	47.477603128289175	24.782962945922524	51.3804882193493	48.945991549880425	49.63141612434636	35.355779921863295	46.97052766612493	34.75806537426509	37.51182333301105	41.3722822403288	49.60657214500993	37.88360415436146	51.022903480792955	31.59948407166851
k__Bacteria|p__Bacteroidota	2|976	31.30303467986183	39.60970201874675	54.12273026846612	44.398986595272184	45.673798444557846	44.93692629762018	25.89923992301581	14.678954602304469	14.15246947696235	48.49693191890457	31.93244892644223	47.92132312320115	51.51321497355666	35.822081152186776	57.37189106363648	57.568544574549115	37.25963333293157	58.02980760152695	61.395883389125984	7.69494549809097	45.12679928658651	47.743642474758886	35.198650401086766	32.34012114270498	35.28467628378218	41.67872475802592	27.01833475359888	14.079482215081033	33.898137738376306	30.81568974470968	50.35595791585143	26.746013422509947	53.28603670583784	54.75046040655146	24.999901835201015	26.350593718585937	26.09264221610606	55.48474441839227	17.507990558836955	20.09191083988418	9.574348213601686	33.1186933213957	14.248134624834758	36.32213143787812	36.25116728120239	27.037275642299992	16.49601085754628	32.73142543628536	10.448386672352132	44.40966752977073
k__Bacteria|p__Bacteria_unclassified	2|	4.642707875549977	4.108286333989018	2.0992395925476006	2.61880646045248	2.3155905343079213	2.571492075757756	6.088869701758899	4.877349154233847	4.7221945829885525	2.8743834969656903	6.905826161387439	3.7631457762226166	3.1604386925698753	5.692579167664402	2.3608735163569174	2.453159152947543	6.192280818616403	2.6747426115944606	1.649519567833604	6.202987126933768	3.3238546395703477	3.402177208571377	4.316963849182865	3.0826332503341676	4.633720816094079	3.640372123241318	3.1191411981792783	3.664142444161424	4.6144050406192765	5.787955794496468	1.2945982492959918	3.12288518973339	1.5013845297447548	3.537598355648736	3.2869890413324607	4.992780104986002	3.2252627797024043	2.205019851821519	5.853108713993117	5.635305033954635	5.350477677353205	4.022283168539828	5.4284865723446485	4.54775151319615	4.547669257674089	7.111243196185512	6.186181117428191	4.915953643260725	5.472926980799279	3.199735867575052
k__Bacteria|p__Actinobacteria	2|201174	1.5651300758744142	2.000072681815587	2.1579890443838026	1.4856919281091814	1.6280755447321928	1.4468766867806648	1.2540477418051184	0.6138835992322952	0.6399758949443859	1.470175905949339	0.5040153693928637	0.5317116645034523	0.8380694038759794	0.689468910985656	0.7246036857231896	0.5127647764765824	0.401940881122071	0.45838107345203766	0.832370846980908	0.3535688996212133	0.7986941162160026	0.8140982535676333	0.8506628475127044	0.6324953478568969	0.8230932440997947	0.8229234672824691	0.6455301361109698	0.5435456351037986	0.906750464431222	0.7296711757609637	1.6652787215099654	1.0827029223948714	1.4166157231573264	1.359389534677617	1.0268317369500952	0.5380030679673617	1.1810782442458467	1.43947289605574	0.6672076288947856	0.7379171998904628	0.3820288186260688	0.49224183638532854	0.4853516172269701	0.5070410969903905	0.5100242644009572	0.5589443328636943	0.6266242725427656	0.641327387929985	0.3769242426777374	0.6426789582117981
k__Bacteria|p__Proteobacteria	2|1224	0.9129755174372156	0.8555670206616123	0.6434126713145446	0.8393055821576471	0.9563049821628894	0.8927921319806472	0.5957439565461867	0.49370996360458785	0.4441007349292021	0.6071872367423584	0.7429403014492887	0.47636487173958264	0.5523876648314255	0.938637275958872	0.5622744600575487	0.4422665501174547	0.8262871656912666	0.5453887521246387	0.729488523631826	0.4357725791854876	0.2524825834915176	0.2440089103741623	0.169926578536688	0.1931851279424568	0.16028467824988543	0.2014824977798307	0.25426277503292366	0.33174855065326275	0.140068263090863	0.2351248574534723	1.268338333950818	0.6015620799398049	0.5109477686427342	0.8006957189717906	0.6043465968830687	0.4821088480492806	0.6146756200633938	1.058782102757276	0.8348269076882863	0.848233605131078	0.26708973790352836	0.3012846158578806	0.2571566448634602	0.5397593999556193	0.19145114733869764	0.28446939410853095	0.3968187614030473	0.21130422165042637	0.2657481749134215	0.1996589511861158
k__Bacteria|p__Deferribacteres	2|200930	0.5404640490618902	0.3368329356188645	0.08629563055859725	0.1035103340754864	0.12744892555545204	0.11761481640763112	1.1733936614093918	0.7946211804903943	1.055368587311249	0.23788247368000776	0.7846903276375096	0.46952095858678417	0.10756276846589148	1.2449989922181823	0.06389348434807089	0.05706390010194354	0.7985650839224215	0.03850677670983356	0.13448322079661312	0.9849445729100814	0	0	0	0	0	0	0	0	0	0	0.08672412879214851	0.5392893726896589	0.06525248148506049	0.00541093043595318	0.43683706026093033	0.925207385369528	0.2762424365171751	0.03498225852278682	1.007923738139148	1.410027805269365	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.13901243040865108	0.19090191706027715	0.2519940271316132	0.23451638058623095	0.23031752150786897	0.23945254908459657	0.15029049117217802	0.11522245681018986	0.12230306710151684	0.2199469232668891	0.12899262689479768	0.1667113501693344	0.18163393118209495	0.12568543080485126	0.2063687072276323	0.18701435123095847	0.10964079153217347	0.14646234940307373	0.2018134791840191	0.11147876782031484	0.39762580327798713	0.40950616376641513	0.2841078499576895	0.3840792401613218	0.3155130575013518	0.2835892695895578	0.3035490164764802	0.24662998234485728	0.2918189943792196	0.277888457139954	0.2382904900117032	0.2318844155246035	0.3803172718490559	0.5174801265559736	0.1928309277334778	0.12814809979011646	0.21334749400650505	0.3622930333760891	0.15894971683510326	0.17509477171293264	0.15692070100694328	0.26965393681143074	0.19178987936123604	0.2265742480342096	0.3442856827963133	0.2330451941581527	0.2327415214579518	0.31295668937509274	0.12703413904934843	0.31887216471033525
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.04477918197477802	0.06180307512455268	0.19716289071477963	0.1762970173118174	0.179613291026659	0.19390773728915903	0.1294477455626674	0.08198776676969724	0.08195558379124661	0.1598852280814225	0.32490654455673595	0.37384875597162104	0.30548655244455497	0.13439205108265934	0.3315264531439537	0.4023900578937498	0.25738583982363844	0.44151382572844416	0.18377994540151135	0.0983075635910642	0.09148150670630673	0.10395780236604836	0.1778228988943812	0.2757730628116594	0.20321506450789137	0.09910835168110566	0.2117952611677233	0.19306244479270587	0.1878903333923758	0.18915852368237313	0.13372634380116605	0.03617131925496009	0.0819233732534638	0.20244373228492157	0.04106700568304738	0.10050166218649732	0.04222799197124749	0.1515099578172728	0.06548269675815425	0.05158277330203043	0.0703728687903292	0.2037216419760969	0.08548430109623169	0.2324697158326612	0.24904570247364471	0.22293550680609148	0.2234687451513703	0.21460392720837743	0.11358394428535368	0.2462315261821179
k__Bacteria|p__Verrucomicrobia	2|74201	0.00389028848694914	0.00709026618017852	0.01115666583923276	0.00648083509442243	0.00762607646204145	0.00906442378905936	0.00360937277133245	0.00108722568030794	7.8885246265048e-4	0.00795568586779869	0.0198201479600228	0.04014089258491897	0.04440953762402933	0.04062294337837573	0.05782604716387001	0.0511783857416534	0.01980148697774649	0.04951241809995888	0.08423247497569271	5.909682211666019e-5	0	4.1356068023935e-4	0.00159682919265787	0.00218760181940191	0.00295352068479083	0.00105348207019981	0.00129994455587373	3.0330051749911e-4	0.00225720819051295	7.6518523696526e-4	7.7066251715465e-4	0	0	0.0195176878849197	0	0	0	0.01141841445670425	0	0	5.234615995561447e-5	0.01912449733809145	5.2780618107385e-4	0.03200837752353047	0	0.00113695572044457	6.8605266230077e-4	0.00504570360376673	0	0.01485226508702145
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	29.883970225497404	38.05427384610507	51.96117682102341	43.23083894793195	44.105655183443645	43.725163773288045	24.80803254838647	13.553629092580834	13.100024284071512	46.75751536140216	27.68235284328547	42.27443218741309	46.86147134496627	33.67773996840509	52.389530749869046	51.18577248866211	32.55279057379504	51.54455401957642	58.16907125791072	7.228435184302054	42.52934606037157	45.04518336329597	32.30945943793508	29.77158227484597	32.4154593524507	38.99034386308302	24.77675183207408	12.942672990812618	31.17080728713749	28.626139798910152	46.69305636157726	25.316296095246145	50.6716358207482	52.82077100247931	23.647203995386715	24.858989001530663	24.68829444264068	52.30188918622415	16.11058733078664	18.549522043381337	8.829462357433291	30.192659985224303	13.21075187617182	32.897389374478124	34.19026135461132	25.351139580347706	15.254189146588748	30.61482199909734	9.60483630814954	41.24544163800634
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	26.350991659474587	21.40758879781659	10.889478860055732	14.722676976748296	14.831467174393484	14.111674758664403	30.347235056723807	39.79542434914744	39.2300815307735	14.430685032990588	29.627637316151393	20.78505650368239	18.102842947814516	25.216956481235627	14.923089283436465	15.928974021506129	28.110936085846134	16.82088224458699	13.969952175519104	48.41494593832685	15.985795639000008	16.353681358725936	22.02455406898845	28.510759954962595	23.440424293928263	19.3358611314026	32.438991899912736	44.6272026363844	23.616198455104563	28.004020535734593	10.213737913524165	33.863041824763464	16.73288037047587	15.394985842145855	35.03751580671322	34.81526834981317	35.14711650808152	12.068887743480898	42.297801102500074	40.345074320983294	37.66096824166638	27.643863261669384	34.86669361959958	28.55280000290191	18.779502746552858	28.312786317973877	40.22684539221301	20.915133683534354	38.15094500213622	14.516395867586125
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	4.521340682207132	4.979079721859864	8.139638804682358	9.496054021388565	9.559787462879816	9.166103694856934	2.8427641090203934	2.226278391966404	2.1703728740293395	7.413745210149385	0.3289966729693671	0.8491316855583717	1.367054394689739	0.6742343133123407	1.897582552362735	1.3956260494439312	0.417899288808999	0.852561131222166	0.9503402138081462	0.05609765839423967	8.187698444255146	6.375313593009738	8.573471745131704	5.040600518024541	7.238204378436905	7.657202012414424	5.4137586675357445	1.4590388048340115	8.956480744676343	3.940238548422879	9.41509378816686	2.854474602246943	4.875666755591172	5.129544626776579	2.2441376487813143	0.5646318452910931	2.3886468982949043	6.714968543680858	0.911992981956059	1.1305600979668968	0.0788987495930999	0.40351803989977697	1.5596469648355222	1.9813710414565744	14.58632459250203	6.878505287357211	0.4508029913247364	11.283723890670508	0.1819269409782489	11.352226417654316
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	4.474689911863632	3.966810407188244	2.004466918307532	2.473299649410826	2.1558684536592785	2.430692459285479	5.858201559177858	4.185779760348181	4.043464377354543	2.732151761612814	6.218595672230352	3.370652389198703	2.877525814000667	5.269819082229902	2.1602520204620976	2.193701796699274	5.535047278112316	2.3786191010724087	1.5317865956439642	5.386978207146924	2.8129367996335137	2.9097724009993367	3.8512725675820847	2.7086328883735087	4.162963327598409	3.0916052091660022	2.7002878971087947	3.184002171087632	4.114623549691184	5.094753189359117	1.1777936867225622	2.8491202691808613	1.3636906631455885	3.1045932219696804	3.0068329821627526	3.909719733020238	2.9269845632264646	1.9827413837310095	5.476188080145009	5.299276994887435	4.539917020250498	3.5098764975769514	4.681674659854693	4.058983279748604	4.163962947783338	6.5418972549064	4.872213223273867	4.516604662913822	4.58203301626755	2.896925435792701
k__Bacteria|p__Firmicutes|c__CFGB8118	2|1239|	3.7013234447080663	2.3267354911481326	0.7406543055930537	0.9178243518895584	1.1916203371508052	0.8647988159296305	2.8360824255093493	5.56219964985056	5.70133836763428	0.9819423497683626	2.3023219669092394	1.9939019675910037	1.1445341764884709	2.314044742310689	0.8827362673364249	0.7443640314194778	1.8129286986543307	0.7159632255159759	0.6894196325588946	0.0504243634710403	0	0	1.2341333939835304	0.6286053940762149	0.9808176693647664	1.1843650618597934	1.3563685296946393	1.6273239304279437	1.3539203967109064	0.1589218740608486	0.00910857506977472	3.375705914964102	1.1355957057420585	1.1249943017346595	3.667287522367979	3.3789019633926896	3.057656342766497	0.6214953181029974	0.05943957046007565	0.05754961177218375	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB77305	2|1239|	2.080201002396491	1.3680837410515905	0.5267311366651065	0.7598966335360012	0.7365922124966559	0.7353482869311894	1.1174286385261056	2.206371993719039	2.303797214084694	0.6114181020109479	0.19129029423896396	0.3501634486879162	0.4084152101148832	0.8717513492219574	0.3715378305753228	0.3060126278112596	0.4439049626157139	0.2933569706596481	0.5691116473525578	2.577086831760553	0.8673450901075385	0.8437529870506785	0.11733500907650082	1.3179783892375616	0.11572504009238888	0.5196827052295686	1.722386660932831	3.182314575900522	0.1183456681391523	1.3613670871599826	0.04874030494132377	1.0343562124859635	0.3746180362595566	0	1.074264324257607	0.339351155604714	1.1082375295957991	0.03412694657846441	0.3212928815145122	0.3059523689193369	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9633	2|1239|	1.9244586969189643	1.438879348892467	0.4874300116846067	0.3021699762060554	0.279161122830397	0.289245020799384	1.2352031828720784	0.3005357720465634	0.31716509307153196	0.4112152166641432	0.22426998578745216	0.10627355828322362	0.1416844143237419	0.4718511115488258	0.09816607744271666	0.06590070137333569	0.2005936680815435	0.06918078743423622	0.13829930566070184	0.12275887374183236	0.07418130191019244	0.07039451500309406	0.25332896726920895	0.2593382069611709	0.20651369766400288	0.2394483708481856	0.3729245851362694	0.4582559741957783	0.29749033108728257	0.11085719726879308	0.02260336765739775	0.12635122049754208	0.04689943648099	0.2401634067732329	0.12572219451910235	0.32653017798764244	0.12525976033292469	0.1076153488346464	0.10894672051741186	0.10100782564292186	0.1875301180409888	0.1701283409034386	0.17980597235249493	0.31180388394245306	0.1387762100438884	0.19750764576101348	0.2640638827926733	0.12759630652879014	0.1875701896134701	0.07875248268454862
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.4755635390498856	1.8840426580307836	2.0347854105201906	1.2973234194982537	1.478574409013529	1.2875110849133264	1.191440525266054	0.5585524160488532	0.5794894722935093	1.371372758206396	0.4838476413503446	0.5071540937787046	0.7994794472510295	0.6439798017533821	0.6878535557783285	0.49176457886059055	0.3812518856370767	0.43636114523471703	0.7841969969046022	0.321494099417396	0.7379401957343925	0.7494530429231608	0.7481384291981054	0.5769859460540364	0.7418312959109163	0.7237421822272727	0.5739773596980914	0.4946675901683643	0.8125625871769141	0.6816064989689081	1.6296396793602708	1.0567513610981474	1.366577941087405	1.3019082012058243	0.9977990473270753	0.5283815525938769	1.1529025126720016	1.3972033797673262	0.6521075607474072	0.7211305981891829	0.34856653587444225	0.4488354251816279	0.4418685080015776	0.46872055630045495	0.472864432559916	0.5192200218473505	0.5613164852379401	0.5825941673227247	0.3444077355175806	0.5800043346931132
k__Bacteria|p__Firmicutes|c__CFGB2838	2|1239|	0.925153101146363	0.7698744424142978	0.9837752442588724	1.407896948689484	1.36569345884399	1.4389339751256474	1.468311798508572	2.210736539975239	2.1411466636729064	1.2208452086013832	0.12903304318346004	0.10636581691641084	0.1853478518196841	0.1955212718094068	0.14236567193040223	0.11179918365264184	0.10755598381231772	0.12290353338729096	0.1633402519148769	1.811502275444749	0.8647472703177949	0.9603041175816622	0.6032740848401827	1.015500674397785	0.8072180704190439	0.9058244024989622	0.8449240857180571	0.8333220602969915	0.71389265494933	0.8941307821553135	1.524493436993159	0.47145730636500954	0.5061356387397061	0.3509088590131121	0.4809576659852339	0.5165628161615433	0.6367984354187635	0.8371793311027811	0.6656348665377215	0.6767843691936438	2.6009498227945937	2.207315247551231	2.163267767098504	1.0914640671259022	0.8852127893581364	1.278806310836527	2.744476217975612	1.0488141036622318	2.83580026670629	1.0714111184762416
k__Bacteria|p__Proteobacteria|c__CFGB28310	2|1224|	0.6109224042005215	0.5860216169338497	0.25675499102826466	0.15268647816166225	0.2205221016321177	0.14769484694329948	0.3801293467926285	0.21907988546579377	0.20478455253453048	0.12445380541054844	0.05158735084864011	0.01528138451519481	0.03040772522026126	0.4467410596425994	0.01531185189401804	0.00261009767282432	0.03375881416248366	0.00465124514366647	0.04960066056752477	0.35760225773067533	0.05080092380250046	0.04597821680308067	0.00605996678613664	0.09479873047931882	0.0109151851394444	0.03015389833241162	0.141303175711478	0.2314105179154786	0.01135076376806335	0.0657112682878422	0.10311300508780975	0.4317532312726346	0.20321415357448236	0.0885702220313432	0.4536553497189258	0.11245146092760427	0.4586765401111518	0.09321189569225692	0.4007367495407916	0.35881263766406335	0.01773880495495885	0.02850228904978676	0.02042880590592286	0.08136362888334263	0.03371291513427794	0.10479197961205698	0.19618155377663296	0.04318076224321103	0.05521159121478436	0.01426365740441962
k__Bacteria|p__Bacteroidota|c__CFGB9395	2|976|	0.5707118593354169	0.828531778072151	1.039710250180947	0.4618946911968337	0.504447436344162	0.4744100017496869	0.4523404961324374	0.1804168887912456	0.17558154372111656	0.7506882316758118	2.648382396951856	3.5004435117962	2.094361089550476	0.0122449271486981	2.1961763047902205	3.835495881560558	2.876331344772566	3.848161848795983	0.02020329884903604	0.3149786747790342	0.7722776358387023	0.8194988695095824	0.6736942522363951	0.8975690490427541	0.6047895413109067	0.8051277240043245	0.8130315809392897	0.4271326749385614	0.6568233123834577	0.5184169422977687	2.419142435498134	0.7746355735103007	1.377131151187785	0.7570510320898429	0.7216909656479555	0.7626284461098737	0.742237862251974	1.8332585152217808	0.8414588514205366	0.9492803788057896	0.17277504420349998	0.872710134894597	0.20666995361997215	1.0565851215120263	0.4363812471855604	0.3235330416656975	0.2733514129199494	0.3769048292557583	0.19358648954068308	0.4935838258968612
k__Bacteria|p__Deferribacteres|c__Deferribacteres	2|200930|68337	0.5404640490618902	0.3368329356188645	0.08629563055859725	0.1035103340754864	0.12744892555545204	0.11761481640763112	1.1733936614093918	0.7946211804903943	1.055368587311249	0.23788247368000776	0.7846903276375096	0.46952095858678417	0.10756276846589148	1.2449989922181823	0.06389348434807089	0.05706390010194354	0.7985650839224215	0.03850677670983356	0.13448322079661312	0.9849445729100814	0	0	0	0	0	0	0	0	0	0	0.08672412879214851	0.5392893726896589	0.06525248148506049	0.00541093043595318	0.43683706026093033	0.925207385369528	0.2762424365171751	0.03498225852278682	1.007923738139148	1.410027805269365	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9658	2|1239|	0.5310488970934754	0.31721735601237755	0.335921815469044	0.3795240258953234	0.3370492174623922	0.3372641975963846	0.6382271428415857	0.5797494059311161	0.5295674855640107	0.3610587236957272	0.01089623142337305	0.03069696340593469	0.01971362338434604	0.00760139633386713	0.0145871302303496	0.02047135429666136	0.02845888128429611	0.02436284166329389	0.00701585513729584	0.7599999066257791	0.05623562655282285	0.05745249842148615	0.11467628847072546	0.06912026257739375	0.08616575563020229	0.08134502323589031	0.08354735685480548	0.10314550675873747	0.08642113939447806	0.08899814271589863	0.43922844355365515	0.43764378620689554	0.16803120729216936	0.00606442444995719	0.4979482098045309	0.11060887905720132	0.5183749098737642	0.2802686179155694	1.9440892252875213	1.5590663437151138	0.3304351347198163	0.17787553311215618	0.2410720898325299	0.05870003081521124	0.4570070235994717	0.554988034241877	0.21302304009956496	0.2938122438418985	0.33421326112005956	0.03294590398782283
k__Bacteria|p__Bacteroidota|c__CFGB50354	2|976|	0.4975728012057785	0.29678651931897115	0.5666389685492502	0.29956599496786	0.6342742960261807	0.3267151548063874	0.31659806764033466	0.6225657611397903	0.5686388840082287	0.5027844143792234	0.8465434158063899	1.1993790057310034	1.5115574094973658	1.3025103935600872	1.703930182233657	1.4724703956350238	0.9982879889402502	1.5958439378793798	2.138155726415158	0.04076203305496636	1.0120978400483105	1.0487898850869914	1.5903620344276128	0.9561410933927772	1.642390251015062	1.1080686488526297	0.7574370195957569	0.2829327212085975	1.463795466371682	1.1013066571905596	0.44477065484723544	0.2717856310096914	0.5497042444356436	0.40546253930216664	0.270971769814853	0.13483227753756147	0.27793567059659186	0.4908720779660779	0.18951399022730844	0.20722689793928048	0.23456314276110843	1.4077533636635169	0.40377849526741394	1.7358680205040375	0.9293699417193736	0.7989495397429469	0.3399649133562506	1.0610514732256358	0.2783980050873248	1.7684113089851428
k__Bacteria|p__Firmicutes|c__CFGB77306	2|1239|	0.4408367031461128	0.3004675285902137	0.11528273817714764	0.3214377734829262	0.2931784187343682	0.28832950574880567	0.4089095533106492	0.5594128104721185	0.6233017193613032	0.18606681786116455	0.19996362978590704	0.13447953859310297	0.04872033836408818	0.1515349490908367	0.03796361738170131	0.0285575392438426	0.12338042795098192	0.03359616845406673	0.04854532736396042	0.08661377991473007	0.06669065589068648	0.06380998025104793	0.24351645188032628	0.4151034114182944	0.2489143764078888	0.07222024776631346	0.4771594032054092	0.6851480920941546	0.22663502882021283	0.23427289863293368	0.2030121835083363	0.4349232487874578	0.19222575955243745	0.1243468409846826	0.4310587094136303	0.4370079947360704	0.36038192810837727	0.23963274744081137	0.6763033087331757	0.6570299274700031	0.2568364338222224	0.12885425212670878	0.25702130994523614	0.1051692809229018	0.30340031511516774	0.4225711034763154	0.40542761577837	0.2515160180536161	0.3066888585218292	0.1412980963001976
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.36786927539089864	0.7020928153190023	1.1473585931539068	2.7873497700518435	1.7830334134991883	2.585719674516743	0.4897689809537602	0.01600333627273426	0.0172851495492532	1.4233709219387862	0.2390704306956095	0.4329194426568664	0.2524802833446775	0.0604454131067552	0.33091970942553356	0.40299566879169274	0.17476382143192493	0.29882953232496573	0.09868631853171012	0.00567329492319937	0.08694727523279726	0.08239588376298107	0.05674332536109766	0.03745969806386778	0.04844415992771059	0.0658102145545592	0.03344765317383105	0.01174317388265804	0.05045952503307991	0.03425978849629035	0.31033103829083053	0.12782583063503444	0.26516927996077233	0.27089505193846136	0.1113467850941119	0.04208642021142135	0.11423791419915146	0.2849129617732401	0.05978046476406983	0.06904707075644785	0.01642360768607403	0.09069379679005408	0.02145058453851456	0.13966239749237655	0.1531768389642919	0.10366270602485866	0.0114415879486936	0.10834417829673508	0.00879722774024266	0.03850945605625107
k__Bacteria|p__Firmicutes|c__CFGB9659	2|1239|	0.2119962039138104	0.18951845048853505	0.12612762407978553	0.3737004256821068	0.33588945309890883	0.37140218673461634	0.22652170777808808	0.4200758445080481	0.4852989414835071	0.2469249112148363	0.08393654829399542	0.05968294852366974	0.1270276918075418	0.14841010729250012	0.1024385644599248	0.04206863307963909	0.07540473222899995	0.03540306480169925	0.09111324746293233	0.7344774665741465	0.06238751881565115	0.07376787270857581	0.5277999530492081	0.8886197688724736	0.4844255475342539	0.17485371252847232	0.8188374682808608	0.7369036034776575	0.46443474331393064	0.3108939729282292	0.06193175164453486	0.12415113371486627	0.1108714729657665	1.5683856336096e-4	0.1366603464617558	0.03608839219814313	0.1510538869632913	0.03440919952009081	0.11364176479514984	0.09507993520455806	0.03335759043171531	0.02813337513508592	0.0288669380571934	0.00573341959980307	0.0461313679346259	0.03815715583410945	0.06079311817226563	0.03470459551859069	0.03070551270630574	0.00666819936317412
